country,year,duration_std,value,total_value,percent_of_total
Czechia,2012,0-1,846,26402,0.0320430270434058
Czechia,2012,1-2,1121,26402,0.04245890462843724
Czechia,2012,3-4,1239,26402,0.046928263010378
Czechia,2012,3-4,1415,26402,0.05359442466479812
Czechia,2012,5-9,1253,26402,0.04745852586925233
Czechia,2012,5-9,1103,26402,0.04177713809559882
Czechia,2012,5-9,1061,26402,0.04018634951897584
Czechia,2012,5-9,1000,26402,0.037875918491023404
Czechia,2012,5-9,900,26402,0.03408832664192107
Czechia,2012,10+,933,26402,0.03533823195212484
Czechia,2012,10+,903,26402,0.03420195439739414
Czechia,2012,10+,868,26402,0.03287629725020832
Czechia,2012,10+,783,26402,0.02965684417847133
Czechia,2012,10+,845,26402,0.03200515112491478
Czechia,2012,10+,787,26402,0.029808347852435423
Czechia,2012,10+,710,26402,0.02689190212862662
Czechia,2012,10+,704,26402,0.02666464661768048
Czechia,2012,10+,828,26402,0.03136126051056738
Czechia,2012,10+,833,26402,0.0315506401030225
Czechia,2012,10+,772,26402,0.02924020907507007
Czechia,2012,10+,803,26402,0.030414362548291798
Czechia,2012,10+,812,26402,0.030755245814711007
Czechia,2012,10+,668,26402,0.025301113552003637
Czechia,2012,10+,606,26402,0.022952806605560185
Czechia,2012,10+,524,26402,0.019846981289296267
Czechia,2012,10+,522,26402,0.01977122945231422
Czechia,2012,10+,396,26402,0.01499886372244527
Czechia,2012,10+,344,26402,0.013029315960912053
Czechia,2012,10+,319,26402,0.012082417998636467
Czechia,2012,10+,267,26402,0.01011287023710325
Czechia,2012,10+,228,26402,0.008635709415953336
Czechia,2012,10+,218,26402,0.008256950231043102
Czechia,2012,10+,148,26402,0.005605635936671465
Czechia,2012,10+,155,26402,0.0058707673661086285
Czechia,2012,10+,745,26402,0.02821755927581244
Czechia,2011,0-1,226,28113,0.008038985522711912
Czechia,2011,0-1,924,28113,0.03286735673887525
Czechia,2011,1-2,1267,28113,0.04506811795254864
Czechia,2011,3-4,1456,28113,0.05179098637640949
Czechia,2011,3-4,1376,28113,0.04894532778429908
Czechia,2011,5-9,1242,28113,0.04417884964251414
Czechia,2011,5-9,1147,28113,0.04079963006438302
Czechia,2011,5-9,1106,28113,0.03934123003592644
Czechia,2011,5-9,1011,28113,0.035962010457795325
Czechia,2011,5-9,1071,28113,0.03809625440187814
Czechia,2011,10+,975,28113,0.03468146409134564
Czechia,2011,10+,894,28113,0.03180023476683385
Czechia,2011,10+,831,28113,0.0295592786255469
Czechia,2011,10+,860,28113,0.030590829865186926
Czechia,2011,10+,833,28113,0.02963042009034966
Czechia,2011,10+,723,28113,0.025717639526197843
Czechia,2011,10+,792,28113,0.028172020061893073
Czechia,2011,10+,837,28113,0.02977270301995518
Czechia,2011,10+,871,28113,0.030982107921602105
Czechia,2011,10+,904,28113,0.03215594209084765
Czechia,2011,10+,959,28113,0.034112332372923555
Czechia,2011,10+,915,28113,0.032547220147262836
Czechia,2011,10+,798,28113,0.028385444456301354
Czechia,2011,10+,762,28113,0.02710489808985167
Czechia,2011,10+,666,28113,0.023690107779319177
Czechia,2011,10+,575,28113,0.020453171130793583
Czechia,2011,10+,509,28113,0.018105502792302493
Czechia,2011,10+,438,28113,0.015579980791804502
Czechia,2011,10+,382,28113,0.013588019777327215
Czechia,2011,10+,332,28113,0.011809483157258207
Czechia,2011,10+,290,28113,0.010315512396400241
Czechia,2011,10+,258,28113,0.009177248959556078
Czechia,2011,10+,241,28113,0.008572546508732615
Czechia,2011,10+,186,28113,0.006616156226656707
Czechia,2011,10+,195,28113,0.006936292818269128
Czechia,2011,10+,831,28113,0.0295592786255469
Czechia,2010,0-1,243,30783,0.00789396744956632
Czechia,2010,0-1,1076,30783,0.03495435792482864
Czechia,2010,1-2,1591,30783,0.05168437124386837
Czechia,2010,3-4,1582,30783,0.05139200207906962
Czechia,2010,3-4,1397,30783,0.04538219146931748
Czechia,2010,5-9,1334,30783,0.043335607315726214
Czechia,2010,5-9,1211,30783,0.039339895396809925
Czechia,2010,5-9,1181,30783,0.03836533151414742
Czechia,2010,5-9,1163,30783,0.03778059318454991
Czechia,2010,5-9,1121,30783,0.0364162037488224
Czechia,2010,10+,1071,30783,0.034791930611051555
Czechia,2010,10+,1025,30783,0.033297599324302374
Czechia,2010,10+,1005,30783,0.03264789006919404
Czechia,2010,10+,943,30783,0.030633791378358186
Czechia,2010,10+,860,30783,0.027937497969658578
Czechia,2010,10+,875,30783,0.028424779910989833
Czechia,2010,10+,961,30783,0.03121852970795569
Czechia,2010,10+,1064,30783,0.034564532371763636
Czechia,2010,10+,999,30783,0.032452977292661535
Czechia,2010,10+,1098,30783,0.03566903810544781
Czechia,2010,10+,941,30783,0.03056882045284735
Czechia,2010,10+,908,30783,0.02949680018191859
Czechia,2010,10+,845,30783,0.027450216028327323
Czechia,2010,10+,733,30783,0.023811844199720624
Czechia,2010,10+,723,30783,0.023486989572166456
Czechia,2010,10+,540,30783,0.017542149887925153
Czechia,2010,10+,536,30783,0.017412208036903486
Czechia,2010,10+,468,30783,0.015203196569535133
Czechia,2010,10+,378,30783,0.012279504921547607
Czechia,2010,10+,324,30783,0.010525289932755092
Czechia,2010,10+,275,30783,0.008933502257739662
Czechia,2010,10+,261,30783,0.008478705779163825
Czechia,2010,10+,250,30783,0.008121365688854238
Czechia,2010,10+,208,30783,0.006756976253126726
Czechia,2010,10+,174,30783,0.0056524705194425495
Czechia,2010,10+,847,30783,0.027515186953838158
Czechia,2009,0-1,302,29133,0.010366251330106753
Czechia,2009,0-1,1205,29133,0.04136202931383654
Czechia,2009,1-2,1449,29133,0.049737411183194316
Czechia,2009,3-4,1380,29133,0.047368963031613635
Czechia,2009,3-4,1365,29133,0.04685408299866131
Czechia,2009,5-9,1206,29133,0.041396354649366696
Czechia,2009,5-9,1216,29133,0.04173960800466824
Czechia,2009,5-9,1228,29133,0.042151512031030104
Czechia,2009,5-9,1148,29133,0.039405485188617716
Czechia,2009,5-9,1066,29133,0.036590807675145026
Czechia,2009,10+,1028,29133,0.03528644492499914
Czechia,2009,10+,1026,29133,0.03521779425393883
Czechia,2009,10+,915,29133,0.03140768201009165
Czechia,2009,10+,874,29133,0.0300003432533553
Czechia,2009,10+,880,29133,0.03020629526653623
Czechia,2009,10+,963,29133,0.03305529811553908
Czechia,2009,10+,979,29133,0.03360450348402155
Czechia,2009,10+,964,29133,0.033089623451069236
Czechia,2009,10+,1043,29133,0.035801324957951464
Czechia,2009,10+,938,29133,0.03219716472728521
Czechia,2009,10+,898,29133,0.030824151306079017
Czechia,2009,10+,864,29133,0.029657089898053754
Czechia,2009,10+,776,29133,0.02663646037140013
Czechia,2009,10+,671,29133,0.023032300140733875
Czechia,2009,10+,654,29133,0.022448769436721243
Czechia,2009,10+,553,29133,0.018981910548175607
Czechia,2009,10+,482,29133,0.016544811725534618
Czechia,2009,10+,375,29133,0.012872000823808053
Czechia,2009,10+,371,29133,0.012734699481687433
Czechia,2009,10+,303,29133,0.010400576665636907
Czechia,2009,10+,269,29133,0.009233515257611643
Czechia,2009,10+,235,29133,0.00806645384958638
Czechia,2009,10+,223,29133,0.007654549823224522
Czechia,2009,10+,98,29133,0.003363882881955171
Czechia,2009,10+,171,29133,0.005869632375656472
Czechia,2009,10+,672,29133,0.023066625476264032
Czechia,2008,0-1,337,31300,0.010766773162939298
Czechia,2008,0-1,1206,31300,0.03853035143769968
Czechia,2008,1-2,1429,31300,0.045654952076677316
Czechia,2008,3-4,1618,31300,0.05169329073482428
Czechia,2008,3-4,1359,31300,0.0434185303514377
Czechia,2008,5-9,1430,31300,0.045686900958466455
Czechia,2008,5-9,1428,31300,0.04562300319488818
Czechia,2008,5-9,1310,31300,0.041853035143769965
Czechia,2008,5-9,1212,31300,0.038722044728434504
Czechia,2008,5-9,1135,31300,0.03626198083067093
Czechia,2008,10+,1148,31300,0.036677316293929715
Czechia,2008,10+,1001,31300,0.03198083067092652
Czechia,2008,10+,1050,31300,0.03354632587859425
Czechia,2008,10+,950,31300,0.03035143769968051
Czechia,2008,10+,964,31300,0.030798722044728433
Czechia,2008,10+,1110,31300,0.03546325878594249
Czechia,2008,10+,1112,31300,0.035527156549520766
Czechia,2008,10+,1145,31300,0.0365814696485623
Czechia,2008,10+,1083,31300,0.03460063897763578
Czechia,2008,10+,1001,31300,0.03198083067092652
Czechia,2008,10+,987,31300,0.0315335463258786
Czechia,2008,10+,923,31300,0.0294888178913738
Czechia,2008,10+,819,31300,0.026166134185303513
Czechia,2008,10+,780,31300,0.024920127795527155
Czechia,2008,10+,641,31300,0.02047923322683706
Czechia,2008,10+,519,31300,0.0165814696485623
Czechia,2008,10+,443,31300,0.014153354632587859
Czechia,2008,10+,400,31300,0.012779552715654952
Czechia,2008,10+,359,31300,0.01146964856230032
Czechia,2008,10+,325,31300,0.010383386581469648
Czechia,2008,10+,295,31300,0.009424920127795527
Czechia,2008,10+,292,31300,0.009329073482428115
Czechia,2008,10+,230,31300,0.007348242811501597
Czechia,2008,10+,188,31300,0.006006389776357828
Czechia,2008,10+,173,31300,0.005527156549520767
Czechia,2008,10+,653,31300,0.02086261980830671
Czechia,2007,0-1,274,31129,0.00880208166018825
Czechia,2007,0-1,1089,31129,0.03498345594140512
Czechia,2007,1-2,1481,31129,0.04757621510488612
Czechia,2007,3-4,1358,31129,0.043624915673487745
Czechia,2007,3-4,1418,31129,0.045552378810755245
Czechia,2007,5-9,1460,31129,0.04690160300684249
Czechia,2007,5-9,1473,31129,0.04731922001991712
Czechia,2007,5-9,1344,31129,0.04317517427479199
Czechia,2007,5-9,1278,31129,0.041054964823797745
Czechia,2007,5-9,1196,31129,0.0384207652028655
Czechia,2007,10+,1119,31129,0.03594718751003887
Czechia,2007,10+,1053,31129,0.033826978059044624
Czechia,2007,10+,969,31129,0.03112852966687012
Czechia,2007,10+,1066,31129,0.034244595072119244
Czechia,2007,10+,1168,31129,0.037521282405474
Czechia,2007,10+,1127,31129,0.03620418259500787
Czechia,2007,10+,1152,31129,0.037007292235536
Czechia,2007,10+,1091,31129,0.03504770471264737
Czechia,2007,10+,1058,31129,0.033987599987150244
Czechia,2007,10+,1002,31129,0.032188634392367244
Czechia,2007,10+,968,31129,0.031096405281248997
Czechia,2007,10+,860,31129,0.027626971634167496
Czechia,2007,10+,808,31129,0.025956503581868996
Czechia,2007,10+,721,31129,0.023161682032831123
Czechia,2007,10+,591,31129,0.018985511902084872
Czechia,2007,10+,530,31129,0.01702592437919625
Czechia,2007,10+,431,31129,0.013845610202704873
Czechia,2007,10+,361,31129,0.011596903209226123
Czechia,2007,10+,367,31129,0.011789649522952873
Czechia,2007,10+,343,31129,0.011018664268045873
Czechia,2007,10+,320,31129,0.01027980339876
Czechia,2007,10+,252,31129,0.0080953451765235
Czechia,2007,10+,252,31129,0.0080953451765235
Czechia,2007,10+,171,31129,0.005493269941212374
Czechia,2007,10+,145,31129,0.004658035915063125
Czechia,2007,10+,577,31129,0.018535770503389122
Czechia,2004,0-1,184,33060,0.0055656382335148216
Czechia,2004,0-1,1099,33060,0.03324258923169994
Czechia,2004,1-2,1477,33060,0.044676346037507565
Czechia,2004,3-4,1625,33060,0.04915305505142166
Czechia,2004,3-4,1634,33060,0.04942528735632184
Czechia,2004,5-9,1659,33060,0.05018148820326679
Czechia,2004,5-9,1620,33060,0.04900181488203267
Czechia,2004,5-9,1454,33060,0.04398064125831821
Czechia,2004,5-9,1358,33060,0.04107683000604961
Czechia,2004,5-9,1305,33060,0.039473684210526314
Czechia,2004,10+,6994,33060,0.21155474894131882
Czechia,2004,10+,5439,33060,0.164519056261343
Czechia,2004,10+,3609,33060,0.10916515426497278
Czechia,2004,10+,3603,33060,0.108983666061706
Czechia,1997,0-1,257,32465,0.007916217464962266
Czechia,1997,0-1,1109,32465,0.03415986446942861
Czechia,1997,1-2,1639,32465,0.05048513784075158
Czechia,1997,3-4,2026,32465,0.062405667642076085
Czechia,1997,3-4,2265,32465,0.06976744186046512
Czechia,1997,5-9,2212,32465,0.06813491452333283
Czechia,1997,5-9,2216,32465,0.06825812413368243
Czechia,1997,5-9,2076,32465,0.06394578777144617
Czechia,1997,5-9,1790,32465,0.05513630063144925
Czechia,1997,5-9,1574,32465,0.04848298167257046
Czechia,1997,10+,5871,32465,0.18084090559063606
Czechia,1997,10+,4003,32465,0.12330201755736947
Czechia,1997,10+,5427,32465,0.16716463884182967
Czechia,1996,0-1,231,33113,0.006976112100987528
Czechia,1996,0-1,1141,33113,0.034457765832150516
Czechia,1996,1-2,1891,33113,0.057107480445746386
Czechia,1996,3-4,2349,33113,0.07093890616978227
Czechia,1996,3-4,2405,33113,0.07263008486093075
Czechia,1996,5-9,2446,33113,0.07386826925980733
Czechia,1996,5-9,2196,33113,0.0663183643886087
Czechia,1996,5-9,1927,33113,0.05819466674719898
Czechia,1996,5-9,1738,33113,0.052486938664572824
Czechia,1996,5-9,1580,33113,0.0477153987859753
Czechia,1996,10+,5683,33113,0.1716244375320871
Czechia,1996,10+,4128,33113,0.12466402923323167
Czechia,1996,10+,5398,33113,0.16301754597892065
Czechia,1995,0-1,210,31135,0.006744820941063112
Czechia,1995,0-1,1178,31135,0.037835233659868316
Czechia,1995,1-2,2080,31135,0.06680584551148225
Czechia,1995,3-4,2526,31135,0.08113056046250201
Czechia,1995,3-4,2488,31135,0.07991006905411915
Czechia,1995,5-9,2248,31135,0.07220170226433274
Czechia,1995,5-9,1903,31135,0.061120925004014774
Czechia,1995,5-9,1725,31135,0.05540388630158985
Czechia,1995,5-9,1538,31135,0.04939778384454794
Czechia,1995,5-9,1375,31135,0.04416251806648466
Czechia,1995,10+,5180,31135,0.16637224987955676
Czechia,1995,10+,3926,31135,0.12609603340292275
Czechia,1995,10+,4758,31135,0.15281837160751566
Denmark,2021,0-1,387,12886,0.030032593512338973
Denmark,2021,0-1,650,12886,0.050442340524600345
Denmark,2021,1-2,721,12886,0.05595219618190284
Denmark,2021,3-4,759,12886,0.058901133012571785
Denmark,2021,3-4,677,12886,0.05253763774639143
Denmark,2021,5-9,692,12886,0.053701691758497594
Denmark,2021,5-9,586,12886,0.04547571007294739
Denmark,2021,5-9,537,12886,0.04167313363340059
Denmark,2021,5-9,561,12886,0.04353562005277045
Denmark,2021,5-9,448,12886,0.0347664131615707
Denmark,2021,10+,2356,12886,0.18283408350147448
Denmark,2021,10+,1738,12886,0.1348750582027006
Denmark,2021,10+,1176,12886,0.09126183454912308
Denmark,2021,10+,1450,12886,0.1125252211702623
Denmark,2020,0-1,433,15651,0.027665963836176602
Denmark,2020,0-1,875,15651,0.05590697080058782
Denmark,2020,1-2,894,15651,0.057120950737972014
Denmark,2020,3-4,868,15651,0.05545971503418312
Denmark,2020,3-4,817,15651,0.05220113730752029
Denmark,2020,5-9,710,15651,0.04536451344961983
Denmark,2020,5-9,720,15651,0.04600345025876941
Denmark,2020,5-9,705,15651,0.04504504504504504
Denmark,2020,5-9,578,15651,0.036930547568845444
Denmark,2020,5-9,638,15651,0.04076416842374289
Denmark,2020,10+,2951,15651,0.1885502523800396
Denmark,2020,10+,2207,15651,0.14101335377931123
Denmark,2020,10+,1412,15651,0.09021787745192
Denmark,2020,10+,1703,15651,0.10881093859817265
Denmark,2019,0-1,356,10530,0.03380816714150048
Denmark,2019,0-1,588,10530,0.05584045584045584
Denmark,2019,1-2,578,10530,0.05489078822412156
Denmark,2019,3-4,596,10530,0.05660018993352327
Denmark,2019,3-4,549,10530,0.05213675213675214
Denmark,2019,5-9,527,10530,0.050047483380816715
Denmark,2019,5-9,441,10530,0.04188034188034188
Denmark,2019,5-9,427,10530,0.04055080721747389
Denmark,2019,5-9,398,10530,0.03779677113010446
Denmark,2019,5-9,454,10530,0.04311490978157645
Denmark,2019,10+,1971,10530,0.18717948717948718
Denmark,2019,10+,1390,10530,0.13200379867046533
Denmark,2019,10+,995,10530,0.09449192782526115
Denmark,2019,10+,1137,10530,0.10797720797720797
Denmark,2018,0-1,559,15034,0.037182386590395106
Denmark,2018,0-1,820,15034,0.054543035785552745
Denmark,2018,1-2,810,15034,0.0538778768125582
Denmark,2018,3-4,758,15034,0.05041905015298656
Denmark,2018,3-4,780,15034,0.051882399893574564
Denmark,2018,5-9,665,15034,0.04423307170413729
Denmark,2018,5-9,615,15034,0.040907276839164564
Denmark,2018,5-9,704,15034,0.046827191698816016
Denmark,2018,5-9,685,15034,0.04556338965012638
Denmark,2018,5-9,694,15034,0.04616203272582147
Denmark,2018,10+,2853,15034,0.18976985499534388
Denmark,2018,10+,2084,15034,0.13861912997206333
Denmark,2018,10+,1356,15034,0.0901955567380604
Denmark,2018,10+,1560,15034,0.10376479978714913
Denmark,2017,0-1,551,15265,0.03609564362921716
Denmark,2017,0-1,790,15265,0.05175237471339666
Denmark,2017,1-2,787,15265,0.05155584670815591
Denmark,2017,3-4,781,15265,0.05116279069767442
Denmark,2017,3-4,681,15265,0.04461185718964952
Denmark,2017,5-9,700,15265,0.04585653455617426
Denmark,2017,5-9,708,15265,0.04638060923681624
Denmark,2017,5-9,733,15265,0.04801834261382247
Denmark,2017,5-9,740,15265,0.04847690795938421
Denmark,2017,5-9,745,15265,0.04880445463478546
Denmark,2017,10+,2842,15265,0.18617753029806747
Denmark,2017,10+,2158,15265,0.1413691451031772
Denmark,2017,10+,1366,15265,0.08948575171962005
Denmark,2017,10+,1533,15265,0.10042581067802162
Denmark,2016,0-1,507,17222,0.029439089536639183
Denmark,2016,0-1,821,17222,0.047671582859133664
Denmark,2016,1-2,882,17222,0.05121356404598769
Denmark,2016,3-4,818,17222,0.04749738706305888
Denmark,2016,3-4,768,17222,0.04459412379514575
Denmark,2016,5-9,834,17222,0.04842643130879108
Denmark,2016,5-9,885,17222,0.05138775984206248
Denmark,2016,5-9,916,17222,0.05318778306816862
Denmark,2016,5-9,889,17222,0.05162002090349553
Denmark,2016,5-9,809,17222,0.04697479967483451
Denmark,2016,10+,3380,17222,0.19626059691092787
Denmark,2016,10+,2383,17222,0.13836952734873997
Denmark,2016,10+,1466,17222,0.0851236790152131
Denmark,2016,10+,1722,17222,0.09998838694692835
Denmark,2015,0-1,383,16343,0.023435109832956005
Denmark,2015,0-1,726,16343,0.04442268861286178
Denmark,2015,1-2,755,16343,0.046197148626323195
Denmark,2015,3-4,698,16343,0.04270941687572661
Denmark,2015,3-4,799,16343,0.04888943278467846
Denmark,2015,5-9,909,16343,0.0556201431805666
Denmark,2015,5-9,954,16343,0.05837361561524812
Denmark,2015,5-9,905,16343,0.05537539007526158
Denmark,2015,5-9,881,16343,0.05390687144343144
Denmark,2015,5-9,769,16343,0.047053784494890775
Denmark,2015,10+,3181,16343,0.19463990699381997
Denmark,2015,10+,2244,16343,0.13730649207611823
Denmark,2015,10+,1454,16343,0.08896775377837607
Denmark,2015,10+,1536,16343,0.09398519243712905
Denmark,2014,0-1,425,19435,0.021867764342680732
Denmark,2014,0-1,766,19435,0.039413429379984564
Denmark,2014,1-2,899,19435,0.04625675328016465
Denmark,2014,3-4,976,19435,0.05021867764342681
Denmark,2014,3-4,1063,19435,0.05469513763828145
Denmark,2014,5-9,1229,19435,0.06323642912271675
Denmark,2014,5-9,1185,19435,0.060972472343709803
Denmark,2014,5-9,1078,19435,0.055466941085670185
Denmark,2014,5-9,1003,19435,0.05160792384872653
Denmark,2014,5-9,905,19435,0.04656547465912014
Denmark,2014,10+,3690,19435,0.18986364805762798
Denmark,2014,10+,2639,19435,0.13578595317725753
Denmark,2014,10+,1663,19435,0.08556727553383071
Denmark,2014,10+,1710,19435,0.08798559300231541
Denmark,2013,0-1,263,18875,0.013933774834437087
Denmark,2013,0-1,675,18875,0.03576158940397351
Denmark,2013,1-2,909,18875,0.048158940397351
Denmark,2013,3-4,1074,18875,0.05690066225165563
Denmark,2013,3-4,1194,18875,0.06325827814569536
Denmark,2013,5-9,1221,18875,0.0646887417218543
Denmark,2013,5-9,1138,18875,0.06029139072847682
Denmark,2013,5-9,1104,18875,0.05849006622516556
Denmark,2013,5-9,964,18875,0.051072847682119206
Denmark,2013,5-9,918,18875,0.04863576158940398
Denmark,2013,10+,3627,18875,0.19215894039735099
Denmark,2013,10+,2513,18875,0.13313907284768212
Denmark,2013,10+,1504,18875,0.07968211920529801
Denmark,2013,10+,1633,18875,0.08651655629139073
Denmark,2012,0-1,142,15709,0.009039404163218537
Denmark,2012,0-1,506,15709,0.032210834553440704
Denmark,2012,1-2,856,15709,0.054491056082500475
Denmark,2012,3-4,1042,15709,0.06633140238080082
Denmark,2012,3-4,975,15709,0.0620663314023808
Denmark,2012,5-9,946,15709,0.0602202559042587
Denmark,2012,5-9,915,15709,0.05824686485454198
Denmark,2012,5-9,879,15709,0.05595518492583869
Denmark,2012,5-9,771,15709,0.04908014513972882
Denmark,2012,5-9,727,15709,0.04627920300464702
Denmark,2012,10+,706,15709,0.04494238971290343
Denmark,2012,10+,640,15709,0.04074097651028073
Denmark,2012,10+,595,15709,0.037876376599401615
Denmark,2012,10+,557,15709,0.035457381119103695
Denmark,2012,10+,532,15709,0.033865936724170854
Denmark,2012,10+,483,15709,0.03074670571010249
Denmark,2012,10+,481,15709,0.030619390158507863
Denmark,2012,10+,459,15709,0.029218919090966963
Denmark,2012,10+,405,15709,0.025781399197912024
